entry,at,order
"-- ending hand #40 --",2020-05-26T04:24:01.972Z,159046704197922
"""tony fan @ p3_IcGuTc5"" wins 6660 with Two Pair, J's & 6's (hand: J♠, K♥)",2020-05-26T04:24:01.972Z,159046704197917
"""Stan @ lwiW-t2sVv"" calls with 420",2020-05-26T04:24:01.062Z,159046704106836
"""JX @ FyGMR6dWT2"" calls with 420",2020-05-26T04:23:53.092Z,159046703309835
"""tony fan @ p3_IcGuTc5"" raises with 420",2020-05-26T04:23:49.726Z,159046702973241
"""Stan @ lwiW-t2sVv"" checks",2020-05-26T04:23:43.528Z,159046702353513
"river: 6♠, J♥, 6♥, 10♣ [2♠]",2020-05-26T04:23:40.334Z,159046702034285
"""JX @ FyGMR6dWT2"" calls with 720",2020-05-26T04:23:39.425Z,159046701943160
"""tony fan @ p3_IcGuTc5"" calls with 720",2020-05-26T04:23:36.148Z,159046701615536
"""Stan @ lwiW-t2sVv"" calls with 720",2020-05-26T04:23:34.402Z,159046701440825
"""Hairuo @ 2TqO4yld6n"" raises and all in with 720",2020-05-26T04:23:31.982Z,159046701198960
"turn: 6♠, J♥, 6♥ [10♣]",2020-05-26T04:23:27.782Z,159046700778874
"""JX @ FyGMR6dWT2"" calls with 420",2020-05-26T04:23:26.874Z,159046700688049
"""tony fan @ p3_IcGuTc5"" calls with 420",2020-05-26T04:23:25.358Z,159046700536451
"""Stan @ lwiW-t2sVv"" calls with 420",2020-05-26T04:23:24.406Z,159046700441331
"""Dany @ AYv-mnjXoa"" folds",2020-05-26T04:23:22.946Z,159046700295699
"""Hairuo @ 2TqO4yld6n"" raises with 420",2020-05-26T04:23:13.427Z,159046699343308
"flop:  [6♠, J♥, 6♥]",2020-05-26T04:23:08.675Z,159046698868256
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:23:07.266Z,159046698727317
"""JX @ FyGMR6dWT2"" calls with 160",2020-05-26T04:23:05.148Z,159046698515473
"""tony fan @ p3_IcGuTc5"" calls with 160",2020-05-26T04:23:03.081Z,159046698308762
"""Stan @ lwiW-t2sVv"" calls with 160",2020-05-26T04:23:00.627Z,159046698063375
"""Dany @ AYv-mnjXoa"" calls with 160",2020-05-26T04:22:56.731Z,159046697673824
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:22:54.304Z,159046697431183
"""Hairuo @ 2TqO4yld6n"" raises with 160",2020-05-26T04:22:51.335Z,159046697134216
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T04:22:46.394Z,159046696640118
"""(●´ω｀●) @ 9jQwvcr5lG"" folds",2020-05-26T04:22:44.044Z,159046696405190
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:22:43.085Z,159046696309176
"""tony fan @ p3_IcGuTc5"" calls with 20",2020-05-26T04:22:42.116Z,159046696212553
"""KK @ 5QLP6000is"" folds",2020-05-26T04:22:40.658Z,159046696066468
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T04:22:32.175Z,159046695218245
"""Dany @ AYv-mnjXoa"" calls with 20",2020-05-26T04:22:26.601Z,159046694660868
"""HY @ WjguWMZ0YF"" folds",2020-05-26T04:22:23.285Z,159046694329168
"""Han @ 3hG8ljWG9A"" posts a big blind of 20",2020-05-26T04:22:21.379Z,159046694138741
"""Hairuo @ 2TqO4yld6n"" posts a small blind of 10",2020-05-26T04:22:21.379Z,159046694138740
"Your hand is J♠, K♥",2020-05-26T04:22:21.379Z,159046694138731
"-- starting hand #40 (dealer: ""hongs69hd @ LhcBZogSKG"") --",2020-05-26T04:22:21.379Z,159046694138698
"-- ending hand #39 --",2020-05-26T04:22:17.866Z,159046693787493
"""KK @ 5QLP6000is"" gained 2450",2020-05-26T04:22:17.866Z,159046693787489
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T04:22:16.456Z,159046693646453
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:21:55.010Z,159046691501690
"""Hairuo @ 2TqO4yld6n"" folds",2020-05-26T04:21:35.295Z,159046689530291
"""KK @ 5QLP6000is"" raises and all in with 1380",2020-05-26T04:21:33.257Z,159046689326356
"""Stan @ lwiW-t2sVv"" checks",2020-05-26T04:21:22.791Z,159046688279841
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T04:21:19.644Z,159046687965466
"""Hairuo @ 2TqO4yld6n"" checks",2020-05-26T04:21:14.733Z,159046687474109
"river: 8♣, 2♠, 5♣, Q♣ [8♦]",2020-05-26T04:21:11.726Z,159046687173251
"""Stan @ lwiW-t2sVv"" calls with 500",2020-05-26T04:21:10.819Z,159046687082602
"""Han @ 3hG8ljWG9A"" calls with 500",2020-05-26T04:21:06.007Z,159046686601307
"""Hairuo @ 2TqO4yld6n"" calls with 500",2020-05-26T04:21:03.367Z,159046686337414
"""KK @ 5QLP6000is"" raises with 500",2020-05-26T04:20:54.939Z,159046685494508
"""Stan @ lwiW-t2sVv"" calls with 225",2020-05-26T04:20:49.105Z,159046684911174
"""Han @ 3hG8ljWG9A"" raises with 225",2020-05-26T04:20:36.461Z,159046683646884
"""Hairuo @ 2TqO4yld6n"" checks",2020-05-26T04:20:32.684Z,159046683269306
"turn: 8♣, 2♠, 5♣ [Q♣]",2020-05-26T04:20:29.764Z,159046682977969
"""KK @ 5QLP6000is"" checks",2020-05-26T04:20:28.855Z,159046682886261
"""Stan @ lwiW-t2sVv"" checks",2020-05-26T04:20:26.638Z,159046682664407
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T04:20:24.473Z,159046682448022
"""Hairuo @ 2TqO4yld6n"" checks",2020-05-26T04:20:20.356Z,159046682036316
"flop:  [8♣, 2♠, 5♣]",2020-05-26T04:20:16.380Z,159046681638600
"""Stan @ lwiW-t2sVv"" calls with 100",2020-05-26T04:20:15.469Z,159046681547660
"""Dany @ AYv-mnjXoa"" folds",2020-05-26T04:20:06.207Z,159046680621372
"""HY @ WjguWMZ0YF"" folds",2020-05-26T04:20:03.589Z,159046680359583
"""Han @ 3hG8ljWG9A"" calls with 100",2020-05-26T04:20:02.607Z,159046680261378
"""Hairuo @ 2TqO4yld6n"" calls with 100",2020-05-26T04:20:00.892Z,159046680090059
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:19:55.439Z,159046679544547
"""(●´ω｀●) @ 9jQwvcr5lG"" folds",2020-05-26T04:19:53.004Z,159046679301101
"""JX @ FyGMR6dWT2"" folds",2020-05-26T04:19:51.543Z,159046679154974
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:19:49.323Z,159046678932928
"""KK @ 5QLP6000is"" raises with 100",2020-05-26T04:19:47.435Z,159046678744226
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T04:19:41.368Z,159046678137481
"""Dany @ AYv-mnjXoa"" calls with 20",2020-05-26T04:19:40.410Z,159046678041684
"""HY @ WjguWMZ0YF"" calls with 20",2020-05-26T04:19:37.163Z,159046677716938
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:19:34.617Z,159046677462467
"""Hairuo @ 2TqO4yld6n"" posts a big blind of 20",2020-05-26T04:19:31.272Z,159046677128006
"""hongs69hd @ LhcBZogSKG"" posts a small blind of 10",2020-05-26T04:19:31.272Z,159046677128005
"Your hand is 3♠, Q♦",2020-05-26T04:19:31.272Z,159046677127997
"-- starting hand #39 (dealer: ""(●´ω｀●) @ 9jQwvcr5lG"") --",2020-05-26T04:19:31.272Z,159046677127980
"-- ending hand #38 --",2020-05-26T04:19:24.746Z,159046676475245
"""Han @ 3hG8ljWG9A"" wins 700 with Pair, J's (hand: J♦, A♠)",2020-05-26T04:19:24.746Z,159046676475240
"""JX @ FyGMR6dWT2"" checks",2020-05-26T04:19:23.837Z,159046676384349
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T04:19:16.876Z,159046675688295
"river: 5♦, Q♦, K♣, 2♣ [J♥]",2020-05-26T04:19:12.130Z,159046675213719
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:19:11.222Z,159046675122924
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:19:08.984Z,159046674899060
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T04:19:02.360Z,159046674236747
"turn: 5♦, Q♦, K♣ [2♣]",2020-05-26T04:19:00.668Z,159046674067592
"""Hairuo @ 2TqO4yld6n"" folds",2020-05-26T04:18:59.256Z,159046673926286
"""JX @ FyGMR6dWT2"" calls with 165",2020-05-26T04:18:51.718Z,159046673172540
"""Han @ 3hG8ljWG9A"" raises with 165",2020-05-26T04:18:40.746Z,159046672075244
"""Hairuo @ 2TqO4yld6n"" checks",2020-05-26T04:18:35.946Z,159046671595586
"flop:  [5♦, Q♦, K♣]",2020-05-26T04:18:30.769Z,159046671077751
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:18:29.360Z,159046670936648
"""(●´ω｀●) @ 9jQwvcr5lG"" folds",2020-05-26T04:18:27.903Z,159046670791073
"""JX @ FyGMR6dWT2"" calls with 100",2020-05-26T04:18:26.951Z,159046670695800
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:18:22.390Z,159046670239684
"""KK @ 5QLP6000is"" folds",2020-05-26T04:18:20.930Z,159046670093682
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T04:18:12.819Z,159046669282572
"""Dany @ AYv-mnjXoa"" folds",2020-05-26T04:18:08.026Z,159046668803272
"""HY @ WjguWMZ0YF"" folds",2020-05-26T04:18:05.501Z,159046668550753
"""Han @ 3hG8ljWG9A"" calls with 100",2020-05-26T04:18:04.532Z,159046668453927
"""Hairuo @ 2TqO4yld6n"" raises with 100",2020-05-26T04:18:01.824Z,159046668183040
"""hongs69hd @ LhcBZogSKG"" posts a big blind of 20",2020-05-26T04:17:56.629Z,159046667663749
"""(●´ω｀●) @ 9jQwvcr5lG"" posts a small blind of 10",2020-05-26T04:17:56.629Z,159046667663748
"Your hand is 7♠, Q♥",2020-05-26T04:17:56.629Z,159046667663738
"-- starting hand #38 (dealer: ""JX @ FyGMR6dWT2"") --",2020-05-26T04:17:56.629Z,159046667663716
"The player ""Dany @ AYv-mnjXoa"" joined the game with a stack of 2000.",2020-05-26T04:17:56.629Z,159046667663712
"-- ending hand #37 --",2020-05-26T04:17:50.107Z,159046667011443
"""JX @ FyGMR6dWT2"" wins 2528 with Three of a Kind, A's (hand: A♠, K♥)",2020-05-26T04:17:50.107Z,159046667011439
"""tony fan @ p3_IcGuTc5"" calls with 200",2020-05-26T04:17:49.198Z,159046666920428
"""Stan @ lwiW-t2sVv"" calls with 200",2020-05-26T04:17:47.003Z,159046666701096
"""JX @ FyGMR6dWT2"" raises with 200",2020-05-26T04:17:31.337Z,159046665134584
"river: J♥, 10♣, 2♦, A♦ [A♣]",2020-05-26T04:17:22.879Z,159046664288715
"""HY @ WjguWMZ0YF"" folds",2020-05-26T04:17:21.465Z,159046664147190
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:17:20.013Z,159046664002183
"""(●´ω｀●) @ 9jQwvcr5lG"" folds",2020-05-26T04:17:17.536Z,159046663754295
"""JX @ FyGMR6dWT2"" calls with 436",2020-05-26T04:17:13.552Z,159046663356584
"""tony fan @ p3_IcGuTc5"" calls with 436",2020-05-26T04:17:07.627Z,159046662763466
"""Stan @ lwiW-t2sVv"" raises with 436",2020-05-26T04:17:01.181Z,159046662118830
"""HY @ WjguWMZ0YF"" calls with 20",2020-05-26T04:16:46.576Z,159046660658304
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:16:45.614Z,159046660563091
"""(●´ω｀●) @ 9jQwvcr5lG"" calls with 20",2020-05-26T04:16:43.801Z,159046660380785
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:16:42.132Z,159046660213914
"turn: J♥, 10♣, 2♦ [A♦]",2020-05-26T04:16:35.717Z,159046659572480
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:16:34.306Z,159046659431306
"""(●´ω｀●) @ 9jQwvcr5lG"" calls with 70",2020-05-26T04:16:33.350Z,159046659335676
"""JX @ FyGMR6dWT2"" calls with 70",2020-05-26T04:16:31.623Z,159046659162942
"""tony fan @ p3_IcGuTc5"" calls with 70",2020-05-26T04:16:30.648Z,159046659065723
"""Stan @ lwiW-t2sVv"" calls with 70",2020-05-26T04:16:28.367Z,159046658837390
"""HY @ WjguWMZ0YF"" calls with 70",2020-05-26T04:16:16.578Z,159046657658489
"""Han @ 3hG8ljWG9A"" raises with 70",2020-05-26T04:16:14.397Z,159046657440387
"""hongs69hd @ LhcBZogSKG"" checks",2020-05-26T04:16:09.365Z,159046656937172
"""(●´ω｀●) @ 9jQwvcr5lG"" checks",2020-05-26T04:16:05.947Z,159046656595483
"""JX @ FyGMR6dWT2"" checks",2020-05-26T04:16:02.815Z,159046656282264
"flop:  [J♥, 10♣, 2♦]",2020-05-26T04:15:52.689Z,159046655269551
"""(●´ω｀●) @ 9jQwvcr5lG"" checks",2020-05-26T04:15:51.781Z,159046655178909
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:15:43.081Z,159046654308722
"""tony fan @ p3_IcGuTc5"" calls with 20",2020-05-26T04:15:40.979Z,159046654098585
"""KK @ 5QLP6000is"" folds",2020-05-26T04:15:39.510Z,159046653951703
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T04:15:38.559Z,159046653856584
"""HY @ WjguWMZ0YF"" calls with 20",2020-05-26T04:15:37.609Z,159046653761618
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:15:36.640Z,159046653664859
"""Hairuo @ 2TqO4yld6n"" folds",2020-05-26T04:15:34.089Z,159046653409587
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T04:15:28.094Z,159046652810299
"The admin approved the player ""Dany @ AYv-mnjXoa"" participation with a stack of 2000.",2020-05-26T04:15:27.310Z,159046652731895
"""(●´ω｀●) @ 9jQwvcr5lG"" posts a big blind of 20",2020-05-26T04:15:11.855Z,159046651186502
"""JX @ FyGMR6dWT2"" posts a small blind of 10",2020-05-26T04:15:11.855Z,159046651186496
"Your hand is J♠, Q♦",2020-05-26T04:15:11.855Z,159046651186487
"-- starting hand #37 (dealer: ""tony fan @ p3_IcGuTc5"") --",2020-05-26T04:15:11.855Z,159046651186473
"The player ""Dany @ AYv-mnjXoa"" quits the game with a stack of 0.",2020-05-26T04:15:11.855Z,159046651186444
"The admin updated the player ""Hairuo @ 2TqO4yld6n"" stack from 0 to 2000.",2020-05-26T04:15:11.855Z,159046651186439
"-- ending hand #36 --",2020-05-26T04:15:05.329Z,159046650533716
"""Dany @ AYv-mnjXoa"" shows a A♠, A♦.",2020-05-26T04:15:05.329Z,159046650533715
"""Hairuo @ 2TqO4yld6n"" shows a A♣, Q♥.",2020-05-26T04:15:05.329Z,159046650533713
"""HY @ WjguWMZ0YF"" wins 4662 with Straight, 6 High (hand: K♦, 6♦)",2020-05-26T04:15:05.329Z,159046650533709
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T04:15:03.921Z,159046650392844
"""Dany @ AYv-mnjXoa"" calls and all in with 420",2020-05-26T04:14:42.971Z,159046648297799
"""HY @ WjguWMZ0YF"" raises with 3842",2020-05-26T04:14:40.558Z,159046648056667
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T04:14:36.204Z,159046647621094
"""Dany @ AYv-mnjXoa"" checks",2020-05-26T04:14:28.874Z,159046646888066
"""HY @ WjguWMZ0YF"" checks",2020-05-26T04:14:26.425Z,159046646643140
"river: 4♠, 3♣, 5♦, Q♠ [2♣]",2020-05-26T04:14:19.260Z,159046645926807
"""HY @ WjguWMZ0YF"" calls with 544",2020-05-26T04:14:18.352Z,159046645835932
"""Stan @ lwiW-t2sVv"" calls with 544",2020-05-26T04:14:16.150Z,159046645615682
"""Dany @ AYv-mnjXoa"" raises with 544",2020-05-26T04:14:13.899Z,159046645390761
"""HY @ WjguWMZ0YF"" checks",2020-05-26T04:14:04.909Z,159046644491745
"turn: 4♠, 3♣, 5♦ [Q♠]",2020-05-26T04:14:02.531Z,159046644253914
"""HY @ WjguWMZ0YF"" calls with 270",2020-05-26T04:14:01.620Z,159046644162772
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:14:00.166Z,159046644018226
"""Stan @ lwiW-t2sVv"" calls with 270",2020-05-26T04:13:52.182Z,159046643218905
"""Dany @ AYv-mnjXoa"" raises with 270",2020-05-26T04:13:48.051Z,159046642805809
"""HY @ WjguWMZ0YF"" checks",2020-05-26T04:13:42.564Z,159046642257085
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T04:13:41.607Z,159046642161299
"flop:  [4♠, 3♣, 5♦]",2020-05-26T04:13:39.114Z,159046641912110
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:13:37.702Z,159046641770952
"""JX @ FyGMR6dWT2"" folds",2020-05-26T04:13:28.115Z,159046640812218
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:13:24.484Z,159046640449089
"""KK @ 5QLP6000is"" folds",2020-05-26T04:13:23.027Z,159046640303483
"""Stan @ lwiW-t2sVv"" calls with 262",2020-05-26T04:13:22.060Z,159046640207297
"""Dany @ AYv-mnjXoa"" calls with 262",2020-05-26T04:13:03.202Z,159046638320898
"""HY @ WjguWMZ0YF"" calls with 262",2020-05-26T04:13:00.886Z,159046638089305
"""Han @ 3hG8ljWG9A"" calls with 262",2020-05-26T04:12:59.913Z,159046637992148
"""Hairuo @ 2TqO4yld6n"" raises and all in with 262",2020-05-26T04:12:56.779Z,159046637678647
"WARNING: the admin queued the stack change for the player ""Hairuo @ 2TqO4yld6n"" to 2000 in the next hand.",2020-05-26T04:12:52.477Z,159046637248318
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T04:12:47.032Z,159046636703852
"""(●´ω｀●) @ 9jQwvcr5lG"" folds",2020-05-26T04:12:43.359Z,159046636336659
"""JX @ FyGMR6dWT2"" posts a big blind of 20",2020-05-26T04:12:40.636Z,159046636064444
"""tony fan @ p3_IcGuTc5"" posts a small blind of 10",2020-05-26T04:12:40.636Z,159046636064443
"Your hand is 2♥, 7♠",2020-05-26T04:12:40.636Z,159046636064434
"-- starting hand #36 (dealer: ""KK @ 5QLP6000is"") --",2020-05-26T04:12:40.636Z,159046636064416
"-- ending hand #35 --",2020-05-26T04:12:34.111Z,159046635411926
"""Hairuo @ 2TqO4yld6n"" wins 262 with Pair, 6's (hand: Q♦, K♥)",2020-05-26T04:12:34.111Z,159046635411924
"""(●´ω｀●) @ 9jQwvcr5lG"" wins 5204 with Two Pair, Q's & 6's (hand: Q♣, Q♥)",2020-05-26T04:12:34.111Z,159046635411919
"river: 6♣, 4♣, 6♦, J♥ [2♦]",2020-05-26T04:12:31.100Z,159046635110721
"""hongs69hd @ LhcBZogSKG"" shows a 9♣, K♣.",2020-05-26T04:12:28.083Z,159046634810588
"""(●´ω｀●) @ 9jQwvcr5lG"" shows a Q♣, Q♥.",2020-05-26T04:12:28.083Z,159046634810586
"""Hairuo @ 2TqO4yld6n"" shows a Q♦, K♥.",2020-05-26T04:12:28.083Z,159046634810583
"turn: 6♣, 4♣, 6♦ [J♥]",2020-05-26T04:12:28.083Z,159046634810577
"""hongs69hd @ LhcBZogSKG"" calls with 131",2020-05-26T04:12:27.174Z,159046634718080
"""Hairuo @ 2TqO4yld6n"" raises and all in with 131",2020-05-26T04:12:25.334Z,159046634533998
"""hongs69hd @ LhcBZogSKG"" checks",2020-05-26T04:12:21.968Z,159046634197486
"flop:  [6♣, 4♣, 6♦]",2020-05-26T04:12:16.632Z,159046633663986
"""JX @ FyGMR6dWT2"" folds",2020-05-26T04:12:15.211Z,159046633521852
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:12:12.150Z,159046633215888
"""KK @ 5QLP6000is"" folds",2020-05-26T04:12:10.698Z,159046633070514
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T04:12:09.241Z,159046632924827
"""Dany @ AYv-mnjXoa"" folds",2020-05-26T04:12:07.785Z,159046632779230
"""HY @ WjguWMZ0YF"" folds",2020-05-26T04:12:06.311Z,159046632631792
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:12:04.839Z,159046632484504
"""Hairuo @ 2TqO4yld6n"" calls with 1718",2020-05-26T04:12:03.879Z,159046632388638
"""hongs69hd @ LhcBZogSKG"" calls with 1718",2020-05-26T04:12:02.115Z,159046632212191
"""(●´ω｀●) @ 9jQwvcr5lG"" raises and all in with 1718",2020-05-26T04:11:52.107Z,159046631211381
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:11:45.409Z,159046630541626
"""tony fan @ p3_IcGuTc5"" posts a big blind of 20",2020-05-26T04:11:41.551Z,159046630155861
"""KK @ 5QLP6000is"" posts a small blind of 10",2020-05-26T04:11:41.551Z,159046630155860
"Your hand is 7♣, 3♦",2020-05-26T04:11:41.551Z,159046630155845
"-- starting hand #35 (dealer: ""Stan @ lwiW-t2sVv"") --",2020-05-26T04:11:41.551Z,159046630155824
"""Han @ 3hG8ljWG9A"" shows a Q♣, 10♣.",2020-05-26T04:11:38.891Z,159046629889735
"-- ending hand #34 --",2020-05-26T04:11:34.012Z,159046629402027
"""Stan @ lwiW-t2sVv"" wins 4876 with Two Pair, A's & K's (hand: A♦, K♥)",2020-05-26T04:11:34.012Z,159046629402022
"""Dany @ AYv-mnjXoa"" calls with 20",2020-05-26T04:11:33.103Z,159046629311001
"""HY @ WjguWMZ0YF"" calls with 20",2020-05-26T04:11:30.985Z,159046629099288
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:11:30.029Z,159046629003573
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T04:11:27.260Z,159046628726775
"river: 5♦, A♠, K♣, 10♠ [8♠]",2020-05-26T04:11:18.584Z,159046627859370
"""Dany @ AYv-mnjXoa"" checks",2020-05-26T04:11:17.674Z,159046627768187
"""HY @ WjguWMZ0YF"" checks",2020-05-26T04:11:15.379Z,159046627538638
"""Han @ 3hG8ljWG9A"" checks",2020-05-26T04:11:12.448Z,159046627245572
"""Stan @ lwiW-t2sVv"" checks",2020-05-26T04:11:10.288Z,159046627029578
"turn: 5♦, A♠, K♣ [10♠]",2020-05-26T04:10:51.140Z,159046625114713
"""Han @ 3hG8ljWG9A"" calls with 806",2020-05-26T04:10:50.233Z,159046625024030
"""(●´ω｀●) @ 9jQwvcr5lG"" folds",2020-05-26T04:10:47.909Z,159046624791710
"""JX @ FyGMR6dWT2"" folds",2020-05-26T04:10:46.454Z,159046624646009
"""Stan @ lwiW-t2sVv"" calls with 806",2020-05-26T04:10:39.675Z,159046623968331
"""Dany @ AYv-mnjXoa"" calls with 806",2020-05-26T04:10:29.795Z,159046622980243
"""HY @ WjguWMZ0YF"" raises with 806",2020-05-26T04:10:27.945Z,159046622795310
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:10:23.020Z,159046622302820
"""(●´ω｀●) @ 9jQwvcr5lG"" calls with 20",2020-05-26T04:10:19.072Z,159046621908006
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:10:17.422Z,159046621742904
"""Stan @ lwiW-t2sVv"" calls with 20",2020-05-26T04:09:58.634Z,159046619864072
"flop:  [5♦, A♠, K♣]",2020-05-26T04:09:53.851Z,159046619385903
"""Dany @ AYv-mnjXoa"" calls with 242",2020-05-26T04:09:52.943Z,159046619295027
"""HY @ WjguWMZ0YF"" calls with 242",2020-05-26T04:09:51.013Z,159046619102289
"""Han @ 3hG8ljWG9A"" calls with 242",2020-05-26T04:09:50.063Z,159046619007468
"""Hairuo @ 2TqO4yld6n"" folds",2020-05-26T04:09:48.587Z,159046618859646
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:09:46.082Z,159046618608935
"""(●´ω｀●) @ 9jQwvcr5lG"" calls with 242",2020-05-26T04:09:45.120Z,159046618512872
"""JX @ FyGMR6dWT2"" calls with 242",2020-05-26T04:09:42.603Z,159046618260975
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:09:41.130Z,159046618113624
"""KK @ 5QLP6000is"" folds",2020-05-26T04:09:38.590Z,159046617859724
"""Stan @ lwiW-t2sVv"" raises with 242",2020-05-26T04:09:33.704Z,159046617371100
"""Dany @ AYv-mnjXoa"" calls with 20",2020-05-26T04:09:24.849Z,159046616485858
"""HY @ WjguWMZ0YF"" calls with 20",2020-05-26T04:09:22.270Z,159046616227786
"""Han @ 3hG8ljWG9A"" calls with 20",2020-05-26T04:09:21.311Z,159046616131798
"""Hairuo @ 2TqO4yld6n"" calls with 20",2020-05-26T04:09:18.961Z,159046615896931
"""hongs69hd @ LhcBZogSKG"" calls with 20",2020-05-26T04:09:18.000Z,159046615800846
"""(●´ω｀●) @ 9jQwvcr5lG"" calls with 20",2020-05-26T04:09:15.570Z,159046615557666
"""JX @ FyGMR6dWT2"" calls with 20",2020-05-26T04:09:13.295Z,159046615330204
"""tony fan @ p3_IcGuTc5"" calls with 20",2020-05-26T04:09:10.303Z,159046615031030
"""KK @ 5QLP6000is"" posts a big blind of 20",2020-05-26T04:09:04.907Z,159046614491522
"""Stan @ lwiW-t2sVv"" posts a small blind of 10",2020-05-26T04:09:04.907Z,159046614491521
"Your hand is 6♣, 3♠",2020-05-26T04:09:04.907Z,159046614491512
"-- starting hand #34 (dealer: ""Dany @ AYv-mnjXoa"") --",2020-05-26T04:09:04.907Z,159046614491496
"The admin updated the player ""Hairuo @ 2TqO4yld6n"" stack from 869 to 1869.",2020-05-26T04:09:04.907Z,159046614491491
"""Hairuo @ 2TqO4yld6n"" shows a 3♣, 10♦.",2020-05-26T04:09:02.245Z,159046614225186
"-- ending hand #33 --",2020-05-26T04:09:00.384Z,159046614039698
"""KK @ 5QLP6000is"" gained 160",2020-05-26T04:09:00.384Z,159046614039694
"""Stan @ lwiW-t2sVv"" folds",2020-05-26T04:08:58.976Z,159046613898234
"""Dany @ AYv-mnjXoa"" folds",2020-05-26T04:08:52.053Z,159046613205910
"""Han @ 3hG8ljWG9A"" folds",2020-05-26T04:08:40.134Z,159046612014082
"""hongs69hd @ LhcBZogSKG"" folds",2020-05-26T04:08:21.485Z,159046610149414
"""(●´ω｀●) @ 9jQwvcr5lG"" folds",2020-05-26T04:08:17.586Z,159046609759347
"""JX @ FyGMR6dWT2"" folds",2020-05-26T04:08:16.127Z,159046609613496
"""tony fan @ p3_IcGuTc5"" folds",2020-05-26T04:08:12.655Z,159046609266237
