entry,at,order
"""tony @ OWsGxKwyjS"" checks",2020-06-02T06:07:43.699Z,159107806370459
"turn: A♣, J♥, 9♥ [2♣]",2020-06-02T06:07:41.535Z,159107806154106
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T06:07:40.127Z,159107806013238
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T06:07:31.624Z,159107805162960
"""JX @ Div4SB3AM1"" folds",2020-06-02T06:07:30.165Z,159107805017062
"""KK @ jJQa4wILEv"" calls with 300",2020-06-02T06:07:28.743Z,159107804874860
"""tony @ OWsGxKwyjS"" raises with 300",2020-06-02T06:07:27.218Z,159107804722624
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T06:07:20.467Z,159107804047184
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T06:07:16.503Z,159107803650859
"""JX @ Div4SB3AM1"" checks",2020-06-02T06:07:13.054Z,159107803305858
"flop:  [A♣, J♥, 9♥]",2020-06-02T06:07:10.370Z,159107803037583
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T06:07:09.461Z,159107802946600
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T06:07:07.007Z,159107802701436
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T06:07:04.862Z,159107802486717
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T06:07:02.815Z,159107802282055
"""tony @ OWsGxKwyjS"" calls with 50",2020-06-02T06:07:01.848Z,159107802186456
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T06:06:51.578Z,159107801158356
"""Durrrrr @ G2Nl3cTGsS"" posts a big blind of 50",2020-06-02T06:06:44.902Z,159107800490767
"""JX @ Div4SB3AM1"" posts a small blind of 25",2020-06-02T06:06:44.902Z,159107800490766
"Your hand is 6♥, 3♦",2020-06-02T06:06:44.902Z,159107800490755
"-- starting hand #164 (dealer: ""The Kai @ 1txO9KYpw5"") --",2020-06-02T06:06:44.902Z,159107800490746
"""j4ff @ DzhdXhTz7D"" shows a K♣, K♠.",2020-06-02T06:06:41.233Z,159107800123794
"-- ending hand #163 --",2020-06-02T06:06:40.366Z,159107800037221
"""j4ff @ DzhdXhTz7D"" gained 500",2020-06-02T06:06:40.366Z,159107800037215
"""tony @ OWsGxKwyjS"" folds",2020-06-02T06:06:38.959Z,159107799896529
"""j4ff @ DzhdXhTz7D"" raises with 1000",2020-06-02T06:06:32.449Z,159107799245874
"turn: K♦, 5♦, A♠ [6♥]",2020-06-02T06:06:18.551Z,159107797855782
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T06:06:17.141Z,159107797714661
"""JX @ Div4SB3AM1"" folds",2020-06-02T06:06:12.119Z,159107797212470
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T06:06:09.821Z,159107796982684
"""KK @ jJQa4wILEv"" folds",2020-06-02T06:06:05.629Z,159107796563988
"""tony @ OWsGxKwyjS"" calls with 100",2020-06-02T06:06:04.679Z,159107796468821
"""j4ff @ DzhdXhTz7D"" raises with 100",2020-06-02T06:06:01.717Z,159107796172217
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T06:05:56.995Z,159107795700059
"""JX @ Div4SB3AM1"" checks",2020-06-02T06:05:56.040Z,159107795604542
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T06:05:53.574Z,159107795358178
"flop:  [K♦, 5♦, A♠]",2020-06-02T06:05:50.740Z,159107795074468
"""JX @ Div4SB3AM1"" checks",2020-06-02T06:05:49.834Z,159107794984002
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T06:05:47.954Z,159107794795894
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T06:05:46.999Z,159107794700457
"""tony @ OWsGxKwyjS"" calls with 50",2020-06-02T06:05:45.358Z,159107794536173
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T06:05:43.255Z,159107794326404
"""Durrrrr @ G2Nl3cTGsS"" calls with 50",2020-06-02T06:05:38.688Z,159107793869304
"""JX @ Div4SB3AM1"" posts a big blind of 50",2020-06-02T06:05:36.653Z,159107793665972
"""The Kai @ 1txO9KYpw5"" posts a small blind of 25",2020-06-02T06:05:36.653Z,159107793665971
"Your hand is 4♣, 7♥",2020-06-02T06:05:36.653Z,159107793665959
"-- starting hand #163 (dealer: ""KK @ jJQa4wILEv"") --",2020-06-02T06:05:36.653Z,159107793665948
"-- ending hand #162 --",2020-06-02T06:05:30.129Z,159107793013497
"""The Kai @ 1txO9KYpw5"" shows a A♠, Q♥.",2020-06-02T06:05:30.129Z,159107793013495
"""JX @ Div4SB3AM1"" wins 3182 with Pair, 9's (hand: 6♥, 9♥)",2020-06-02T06:05:30.129Z,159107793013490
"""JX @ Div4SB3AM1"" calls with 341",2020-06-02T06:05:29.217Z,159107792922071
"""The Kai @ 1txO9KYpw5"" raises with 341",2020-06-02T06:05:27.559Z,159107792756955
"river: 10♦, 9♦, 4♦, 5♣ [7♠]",2020-06-02T06:05:21.083Z,159107792108817
"""JX @ Div4SB3AM1"" checks",2020-06-02T06:05:20.175Z,159107792018143
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T06:05:17.660Z,159107791766559
"turn: 10♦, 9♦, 4♦ [5♣]",2020-06-02T06:05:16.006Z,159107791601252
"""KK @ jJQa4wILEv"" folds",2020-06-02T06:05:14.594Z,159107791460119
"""tony @ OWsGxKwyjS"" folds",2020-06-02T06:05:13.143Z,159107791314664
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T06:05:11.669Z,159107791167515
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T06:05:08.813Z,159107790881867
"""JX @ Div4SB3AM1"" calls with 500",2020-06-02T06:05:07.855Z,159107790786058
"""The Kai @ 1txO9KYpw5"" raises with 500",2020-06-02T06:05:05.804Z,159107790581610
"""KK @ jJQa4wILEv"" checks",2020-06-02T06:05:00.834Z,159107790083955
"flop:  [10♦, 9♦, 4♦]",2020-06-02T06:04:50.829Z,159107789083409
"""JX @ Div4SB3AM1"" calls with 250",2020-06-02T06:04:49.920Z,159107788992734
"""The Kai @ 1txO9KYpw5"" calls with 250",2020-06-02T06:04:48.958Z,159107788896303
"""KK @ jJQa4wILEv"" calls with 250",2020-06-02T06:04:48.009Z,159107788801660
"""tony @ OWsGxKwyjS"" calls with 250",2020-06-02T06:04:46.001Z,159107788600604
"""j4ff @ DzhdXhTz7D"" calls with 250",2020-06-02T06:04:43.886Z,159107788389091
"""Durrrrr @ G2Nl3cTGsS"" raises with 250",2020-06-02T06:04:40.899Z,159107788090703
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T06:04:37.418Z,159107787742168
"""The Kai @ 1txO9KYpw5"" posts a big blind of 50",2020-06-02T06:04:34.367Z,159107787437327
"""KK @ jJQa4wILEv"" posts a small blind of 25",2020-06-02T06:04:34.367Z,159107787437326
"Your hand is 6♥, 9♥",2020-06-02T06:04:34.367Z,159107787437315
"-- starting hand #162 (dealer: ""tony @ OWsGxKwyjS"") --",2020-06-02T06:04:34.367Z,159107787437296
"""KK @ jJQa4wILEv"" shows a A♣, J♥.",2020-06-02T06:04:28.130Z,159107786813636
"-- ending hand #161 --",2020-06-02T06:04:26.810Z,159107786681926
"""j4ff @ DzhdXhTz7D"" wins 775 with Pair, 4's (hand: 4♠, A♥)",2020-06-02T06:04:26.810Z,159107786681920
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T06:04:25.900Z,159107786590520
"""KK @ jJQa4wILEv"" checks",2020-06-02T06:04:24.061Z,159107786406707
"river: Q♣, 6♦, 4♦, 10♥ [3♥]",2020-06-02T06:04:22.145Z,159107786215069
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T06:04:21.239Z,159107786124479
"""KK @ jJQa4wILEv"" checks",2020-06-02T06:04:20.235Z,159107786024038
"turn: Q♣, 6♦, 4♦ [10♥]",2020-06-02T06:04:15.996Z,159107785600176
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T06:04:14.588Z,159107785459310
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T06:04:13.633Z,159107785363808
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T06:04:08.370Z,159107784837916
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T06:04:06.107Z,159107784611258
"""KK @ jJQa4wILEv"" checks",2020-06-02T06:04:04.510Z,159107784451526
"flop:  [Q♣, 6♦, 4♦]",2020-06-02T06:03:55.244Z,159107783525050
"""The Kai @ 1txO9KYpw5"" folds",2020-06-02T06:03:53.818Z,159107783385304
"""KK @ jJQa4wILEv"" calls with 200",2020-06-02T06:03:49.290Z,159107782929536
"""tony @ OWsGxKwyjS"" folds",2020-06-02T06:03:46.595Z,159107782660027
"""j4ff @ DzhdXhTz7D"" calls with 200",2020-06-02T06:03:43.496Z,159107782350087
"""Durrrrr @ G2Nl3cTGsS"" raises with 200",2020-06-02T06:03:38.846Z,159107781885119
"""JX @ Div4SB3AM1"" folds",2020-06-02T06:03:33.541Z,159107781354619
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T06:03:32.569Z,159107781257445
"""KK @ jJQa4wILEv"" posts a big blind of 50",2020-06-02T06:03:28.563Z,159107780857004
"""tony @ OWsGxKwyjS"" posts a small blind of 25",2020-06-02T06:03:28.563Z,159107780857003
"Your hand is 9♠, 2♦",2020-06-02T06:03:28.563Z,159107780856991
"-- starting hand #161 (dealer: ""j4ff @ DzhdXhTz7D"") --",2020-06-02T06:03:28.563Z,159107780856984
"""The Kai @ 1txO9KYpw5"" shows a 6♣, K♣.",2020-06-02T06:03:22.187Z,159107780219223
"""Durrrrr @ G2Nl3cTGsS"" shows a 9♥, K♦.",2020-06-02T06:03:21.948Z,159107780195362
"-- ending hand #160 --",2020-06-02T06:03:20.039Z,159107780004612
"""tony @ OWsGxKwyjS"" wins 375 with Pair, 4's (hand: 4♦, 4♥)",2020-06-02T06:03:20.039Z,159107780004606
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T06:03:19.127Z,159107779913182
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T06:03:18.178Z,159107779818328
"""tony @ OWsGxKwyjS"" checks",2020-06-02T06:03:17.226Z,159107779723153
"river: J♣, 3♠, 7♥, Q♠ [2♥]",2020-06-02T06:03:14.364Z,159107779436919
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T06:03:13.455Z,159107779346040
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T06:03:11.868Z,159107779187389
"""tony @ OWsGxKwyjS"" checks",2020-06-02T06:03:10.143Z,159107779015017
"turn: J♣, 3♠, 7♥ [Q♠]",2020-06-02T06:03:07.224Z,159107778722904
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T06:03:06.317Z,159107778632222
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T06:03:04.548Z,159107778455300
"""tony @ OWsGxKwyjS"" checks",2020-06-02T06:03:03.588Z,159107778359796
"flop:  [J♣, 3♠, 7♥]",2020-06-02T06:02:59.879Z,159107777988700
"""KK @ jJQa4wILEv"" folds",2020-06-02T06:02:58.471Z,159107777847560
"""tony @ OWsGxKwyjS"" calls with 100",2020-06-02T06:02:57.523Z,159107777753022
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T06:02:55.003Z,159107777500925
"""Durrrrr @ G2Nl3cTGsS"" calls with 100",2020-06-02T06:02:50.978Z,159107777098316
"""JX @ Div4SB3AM1"" folds",2020-06-02T06:02:48.676Z,159107776868154
"""The Kai @ 1txO9KYpw5"" raises with 100",2020-06-02T06:02:44.517Z,159107776452267
"""KK @ jJQa4wILEv"" calls with 50",2020-06-02T06:02:36.901Z,159107775690524
"""tony @ OWsGxKwyjS"" posts a big blind of 50",2020-06-02T06:02:32.140Z,159107775214622
"""j4ff @ DzhdXhTz7D"" posts a small blind of 25",2020-06-02T06:02:32.140Z,159107775214620
"Your hand is 8♠, 4♣",2020-06-02T06:02:32.140Z,159107775214610
"-- starting hand #160 (dealer: ""Durrrrr @ G2Nl3cTGsS"") --",2020-06-02T06:02:32.140Z,159107775214602
"""The Kai @ 1txO9KYpw5"" shows a 10♥, J♥.",2020-06-02T06:02:27.027Z,159107774703735
"""j4ff @ DzhdXhTz7D"" shows a A♠, A♣.",2020-06-02T06:02:26.619Z,159107774662971
"-- ending hand #159 --",2020-06-02T06:02:23.573Z,159107774358274
"""JX @ Div4SB3AM1"" wins 9385 with Straight, Q High (hand: 8♠, Q♠)",2020-06-02T06:02:23.573Z,159107774358233
"""The Kai @ 1txO9KYpw5"" calls with 150",2020-06-02T06:02:22.666Z,159107774267100
"""j4ff @ DzhdXhTz7D"" calls with 150",2020-06-02T06:02:21.106Z,159107774111172
"""JX @ Div4SB3AM1"" raises with 150",2020-06-02T06:02:18.956Z,159107773896097
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T06:02:12.328Z,159107773233426
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T06:02:10.334Z,159107773033907
"river: 10♦, 9♣, 8♥, 5♦ [J♠]",2020-06-02T06:02:07.738Z,159107772774325
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T06:02:06.832Z,159107772683766
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T06:02:04.953Z,159107772495840
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T06:02:00.499Z,159107772050385
"turn: 10♦, 9♣, 8♥ [5♦]",2020-06-02T06:01:53.846Z,159107771385114
"""JX @ Div4SB3AM1"" calls with 2500",2020-06-02T06:01:52.940Z,159107771294528
"""The Kai @ 1txO9KYpw5"" calls with 2500",2020-06-02T06:01:48.314Z,159107770832043
"""j4ff @ DzhdXhTz7D"" raises with 2500",2020-06-02T06:01:42.255Z,159107770226045
"flop:  [10♦, 9♣, 8♥]",2020-06-02T06:01:28.215Z,159107768822109
"""JX @ Div4SB3AM1"" calls with 420",2020-06-02T06:01:27.308Z,159107768731268
"""The Kai @ 1txO9KYpw5"" calls with 420",2020-06-02T06:01:22.853Z,159107768285841
"""j4ff @ DzhdXhTz7D"" raises with 420",2020-06-02T06:01:14.695Z,159107767470219
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T06:01:05.091Z,159107766509614
"""JX @ Div4SB3AM1"" calls with 50",2020-06-02T06:01:03.157Z,159107766316145
"""The Kai @ 1txO9KYpw5"" calls with 50",2020-06-02T06:01:02.168Z,159107766220028
"""KK @ jJQa4wILEv"" folds",2020-06-02T06:00:54.262Z,159107765426978
"""tony @ OWsGxKwyjS"" folds",2020-06-02T06:00:52.813Z,159107765281777
"""j4ff @ DzhdXhTz7D"" posts a big blind of 50",2020-06-02T06:00:45.361Z,159107764536676
"""Durrrrr @ G2Nl3cTGsS"" posts a small blind of 25",2020-06-02T06:00:45.361Z,159107764536675
"Your hand is 8♠, Q♠",2020-06-02T06:00:45.361Z,159107764536660
"-- starting hand #159 (dealer: ""JX @ Div4SB3AM1"") --",2020-06-02T06:00:45.361Z,159107764536652
"""KK @ jJQa4wILEv"" shows a 4♠, 8♥.",2020-06-02T06:00:43.601Z,159107764361111
"""The Kai @ 1txO9KYpw5"" shows a J♥, 10♥.",2020-06-02T06:00:40.810Z,159107764081503
"-- ending hand #158 --",2020-06-02T06:00:36.829Z,159107763683507
"""Durrrrr @ G2Nl3cTGsS"" wins 7650 with Flush, 10s High (hand: 6♠, 9♠)",2020-06-02T06:00:36.829Z,159107763683503
"""The Kai @ 1txO9KYpw5"" calls with 2550",2020-06-02T06:00:35.921Z,159107763592612
"""Durrrrr @ G2Nl3cTGsS"" raises with 2550",2020-06-02T06:00:16.183Z,159107761618838
"river: 4♥, 2♦, 8♠, 10♠ [3♠]",2020-06-02T06:00:12.013Z,159107761201767
"""JX @ Div4SB3AM1"" folds",2020-06-02T06:00:10.604Z,159107761060892
"""The Kai @ 1txO9KYpw5"" calls with 850",2020-06-02T06:00:08.651Z,159107760865649
"""j4ff @ DzhdXhTz7D"" folds",2020-06-02T06:00:05.060Z,159107760506475
"""Durrrrr @ G2Nl3cTGsS"" raises with 850",2020-06-02T05:59:56.844Z,159107759684920
"""JX @ Div4SB3AM1"" checks",2020-06-02T05:59:53.263Z,159107759326786
"turn: 4♥, 2♦, 8♠ [10♠]",2020-06-02T05:59:48.936Z,159107758894051
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T05:59:48.028Z,159107758803264
"""j4ff @ DzhdXhTz7D"" checks",2020-06-02T05:59:44.535Z,159107758454038
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T05:59:41.254Z,159107758125949
"""JX @ Div4SB3AM1"" checks",2020-06-02T05:59:39.446Z,159107757944949
"flop:  [4♥, 2♦, 8♠]",2020-06-02T05:59:35.102Z,159107757510695
"""tony @ OWsGxKwyjS"" folds",2020-06-02T05:59:33.694Z,159107757369987
"""j4ff @ DzhdXhTz7D"" calls with 200",2020-06-02T05:59:32.734Z,159107757274155
"""Durrrrr @ G2Nl3cTGsS"" calls with 200",2020-06-02T05:59:30.589Z,159107757059411
"""JX @ Div4SB3AM1"" calls with 200",2020-06-02T05:59:29.619Z,159107756962666
"""The Kai @ 1txO9KYpw5"" raises with 200",2020-06-02T05:59:17.743Z,159107755774751
"""KK @ jJQa4wILEv"" folds",2020-06-02T05:59:08.688Z,159107754869322
"""tony @ OWsGxKwyjS"" calls with 50",2020-06-02T05:59:07.742Z,159107754774813
"""j4ff @ DzhdXhTz7D"" calls with 50",2020-06-02T05:58:54.373Z,159107753437706
"""Durrrrr @ G2Nl3cTGsS"" posts a big blind of 50",2020-06-02T05:58:50.600Z,159107753060557
"""JX @ Div4SB3AM1"" posts a small blind of 25",2020-06-02T05:58:50.600Z,159107753060556
"Your hand is A♦, Q♥",2020-06-02T05:58:50.600Z,159107753060541
"-- starting hand #158 (dealer: ""The Kai @ 1txO9KYpw5"") --",2020-06-02T05:58:50.600Z,159107753060533
"-- ending hand #157 --",2020-06-02T05:58:44.068Z,159107752407301
"""The Kai @ 1txO9KYpw5"" wins 1200 with Two Pair, A's & K's (hand: 9♦, 9♠)",2020-06-02T05:58:44.068Z,159107752407296
"""tony @ OWsGxKwyjS"" checks",2020-06-02T05:58:43.161Z,159107752316688
"""The Kai @ 1txO9KYpw5"" checks",2020-06-02T05:58:40.442Z,159107752044661
"river: K♠, A♠, A♦, 2♦ [K♥]",2020-06-02T05:58:29.349Z,159107750936677
"""tony @ OWsGxKwyjS"" calls with 50",2020-06-02T05:58:28.441Z,159107750844527
"""Durrrrr @ G2Nl3cTGsS"" folds",2020-06-02T05:58:24.865Z,159107750487000
"""The Kai @ 1txO9KYpw5"" raises with 50",2020-06-02T05:58:23.902Z,159107750390654
"turn: K♠, A♠, A♦ [2♦]",2020-06-02T05:58:17.672Z,159107749767918
"""tony @ OWsGxKwyjS"" checks",2020-06-02T05:58:16.765Z,159107749676982
"""Durrrrr @ G2Nl3cTGsS"" checks",2020-06-02T05:58:15.057Z,159107749506235
